osm_id;nombre;operador;voltaje;latitud;longitud;lat;lon;tipo_activo;tipo_apoyo;nivel_peligrosidad_patricova;dentro_zona_inundable;peligrosidad_ordinal;distancia_zona_inundable_m;provincia;velocidad_viento_ms;densidad_apoyos_5km;cluster
376807007;;;;38,647132;0,0468925;38.647132;0.0468925;subestacion;;;False;0;131.3;Alicante;4.903;39;7
377520170;;;;38,6410751;0,0380334;38.6410751;0.0380334;subestacion;;;False;0;1045.2;Alicante;4.874;38;7
377578747;;;;38,6393304;0,039299;38.6393304;0.039299;subestacion;;;False;0;1018.4;Alicante;5.1;38;7
377578748;;;;38,6393935;0,0393512;38.6393935;0.0393512;subestacion;;;False;0;1011.1;Alicante;5.1;38;7
377709127;SET Terra Mitica;;"132000;20000";38,5746238;-0,1493816;38.5746238;-0.1493816;subestacion;;;False;0;2645.1;Alicante;4.399;199;7
377831211;;;;38,6414418;0,0361349;38.6414418;0.0361349;subestacion;;;False;0;1188.0;Alicante;4.796;38;7
378458563;;;;38,6398276;0,0348711;38.6398276;0.0348711;subestacion;;;False;0;1351.5;Alicante;4.866;38;7
382826550;;;;38,6459176;0,0628256;38.6459176;0.0628256;subestacion;;;False;0;104.3;Alicante;5.22;37;7
383416884;;;;38,6521159;0,0697853;38.6521159;0.0697853;subestacion;;;False;0;253.1;Alicante;5.005;36;7
384554326;;;;38,6370476;0,0344096;38.6370476;0.0344096;subestacion;;;False;0;1513.7;Alicante;4.65;37;7
385313026;;;;39,3153563;-0,4952811;39.3153563;-0.4952811;subestacion;;;False;0;2449.9;Valencia;4.12;66;6
386018749;;;;38,6504544;0,0516958;38.6504544;0.0516958;subestacion;;;False;0;136.4;Alicante;4.975;39;7
387873743;;;;38,0049423;-0,6734149;38.0049423;-0.6734149;subestacion;;;False;0;1509.4;Alicante;5.271;152;8
394471471;;;;38,8489855;-0,1616918;38.8489855;-0.1616918;subestacion;;;False;0;2735.7;Alicante;3.791;1;7
395100088;SET Ontinyent;;"132000;66000;20000";38,8049165;-0,6125664;38.8049165;-0.6125664;subestacion;;;False;0;726.8;Valencia;3.636;114;8
397412044;;;;38,7838405;-0,0101674;38.7838405;-0.0101674;subestacion;;;False;0;1580.7;Alicante;4.721;32;7
399678737;;;;37,8967602;-0,8306471;37.8967602;-0.8306471;subestacion;;;False;0;5278.4;Alicante;4.893;251;8
405901610;SET Villarreal (Vila Real);Iberdrola;"66000;20000";39,9435897;-0,1151185;39.9435897;-0.1151185;subestacion;;;False;0;247.5;Castellón;3.432;1136;3
407698342;Liria;Iberdrola;66000;39,6351162;-0,5881662;39.6351162;-0.5881662;subestacion;;;False;0;1653.8;Valencia;3.631;182;6
412425096;;;;38,6488734;0,0620725;38.6488734;0.0620725;subestacion;;;False;0;363.4;Alicante;5.111;36;7
416509281;Subestación Olleria;Iberdrola;"132000;20000";38,9025855;-0,5253509;38.9025855;-0.5253509;subestacion;;;False;0;836.1;Valencia;3.463;155;6
416581223;Moixent;Iberdrola;132000;38,8888853;-0,7527922;38.8888853;-0.7527922;subestacion;;;False;0;1226.7;Valencia;3.813;58;8
418912905;;;"66000;3000";38,9637836;-0,5695403;38.9637836;-0.5695403;subestacion;;;False;0;163.4;Valencia;2.838;159;6
421990994;La Pia;;66000;39,604973;-0,6785241;39.604973;-0.6785241;subestacion;;2.0;True;5;0.0;Valencia;3.609;123;6
423293702;;;;38,6511188;0,067005;38.6511188;0.067005;subestacion;;;False;0;227.9;Alicante;5.086;36;7
423924866;Subestaciò Electrica;;;38,9282217;-0,1090689;38.9282217;-0.1090689;subestacion;;;False;0;971.8;Valencia;4.166;25;7
425258187;;;;38,6556559;0,0762386;38.6556559;0.0762386;subestacion;;;False;0;797.5;Alicante;5.018;29;7
426637432;;;;38,6397108;0,0306562;38.6397108;0.0306562;subestacion;;;False;0;1701.2;Alicante;4.821;38;7
427336337;;;;38,6436309;0,0320254;38.6436309;0.0320254;subestacion;;;False;0;1468.7;Alicante;4.464;40;7
427453396;SET Paterna;Iberdrola;"132000;66000;20000";39,516643;-0,4772193;39.516643;-0.4772193;subestacion;;;False;0;498.6;Valencia;3.868;911;4
427453434;;;;39,5186326;-0,5060769;39.5186326;-0.5060769;subestacion;;1.0;True;6;0.0;Valencia;3.345;837;4
427453437;SET Llano de Quart;;"66000;20000";39,472132;-0,5200689;39.472132;-0.5200689;subestacion;;;False;0;169.5;Valencia;3.819;265;6
429563882;;;;38,6580523;0,0558273;38.6580523;0.0558273;subestacion;;;False;0;649.6;Alicante;4.68;40;7
430286573;;;;38,655232;0,0580214;38.655232;0.0580214;subestacion;;;False;0;434.1;Alicante;5.014;39;7
435935458;;;;40,3588707;0,2936914;40.3588707;0.2936914;subestacion;;;False;0;451.3;Castellón;4.165;217;2
438254987;;;;38,0685233;-0,8510733;38.0685233;-0.8510733;subestacion;;;False;0;79.6;Alicante;3.998;131;8
445244866;;;;38,193117;-0,5833527;38.193117;-0.5833527;subestacion;;;False;0;234.0;Alicante;4.795;10;8
445989313;Subestación de Novelda;;220000;38,374537;-0,7568758;38.374537;-0.7568758;subestacion;;;False;0;660.0;Alicante;4.856;34;8
447333266;Subestación Villena;Iberdrola;"132000;66000;20000";38,6349121;-0,8868615;38.6349121;-0.8868615;subestacion;;;False;0;793.4;Alicante;4.16;146;8
451628784;SET La Nucia;;"132000;20000";38,6087552;-0,0832152;38.6087552;-0.0832152;subestacion;;;False;0;1608.4;Alicante;4.653;77;7
458279851;;;;38,6136901;-0,1079838;38.6136901;-0.1079838;subestacion;;;False;0;2803.6;Alicante;4.598;85;7
475664071;Cementos II;Iberdrola;66000;39,4401239;-0,774002;39.4401239;-0.774002;subestacion;;;False;0;399.3;Valencia;4.317;236;5
476308876;Utiel;Iberdrola;"132000;66000;20000";39,5606304;-1,2185488;39.5606304;-1.2185488;subestacion;;;False;0;604.6;Valencia;4.696;194;5
478449588;SET Masalfasar (Massalfassar);;"66000;20000";39,5483017;-0,3078384;39.5483017;-0.3078384;subestacion;;;False;0;547.6;Valencia;4.376;192;6
481577728;;;;40,0676449;0,1201005;40.0676449;0.1201005;subestacion;;;False;0;2371.7;Castellón;4.607;350;2
487169897;;;;40,0169092;-0,2778282;40.0169092;-0.2778282;subestacion;;;False;0;419.7;Castellón;2.894;260;1
489836466;;;;39,1260735;-0,6409999;39.1260735;-0.6409999;subestacion;;;False;0;321.5;Valencia;2.968;48;6
496199120;SET Borriana / Burriana;;"66000;20000";39,8899914;-0,0979557;39.8899914;-0.0979557;subestacion;;;False;0;830.1;Castellón;3.644;565;2
502982128;SET Viveros;;"220000;66000;20000";39,483041;-0,3687563;39.483041;-0.3687563;subestacion;;;False;0;484.3;Valencia;3.893;313;6
505825746;;;;38,6553965;0,0660334;38.6553965;0.0660334;subestacion;;;False;0;669.0;Alicante;5.321;37;7
510510951;;;;38,6339868;0,0305568;38.6339868;0.0305568;subestacion;;;False;0;1974.2;Alicante;4.471;36;7
516613938;;;;38,2863376;-0,5213191;38.2863376;-0.5213191;subestacion;;;False;0;72.8;Alicante;4.529;15;8
517628909;;;;38,2847302;-0,5216883;38.2847302;-0.5216883;subestacion;;;False;0;65.7;Alicante;4.532;13;8
534907215;;;;39,7973736;-0,9060673;39.7973736;-0.9060673;subestacion;;;False;0;5401.2;Valencia;7.091;34;5
537786179;;;;38,6908558;-0,9165207;38.6908558;-0.9165207;subestacion;;;False;0;170.5;Alicante;4.425;117;8
547481869;SET Alcoy;Iberdrola;"132000;66000;20000";38,7066334;-0,4814858;38.7066334;-0.4814858;subestacion;;;False;0;718.6;Alicante;3.548;190;8
552181500;;;;38,0957849;-0,6611484;38.0957849;-0.6611484;subestacion;;2.0;True;5;0.0;Alicante;4.859;285;8
552181504;;;;38,0968833;-0,6572556;38.0968833;-0.6572556;subestacion;;;False;0;3.7;Alicante;4.722;265;8
553493776;;Adif;"66000;3000";38,8453586;-0,8394983;38.8453586;-0.8394983;subestacion;;;False;0;110.1;Valencia;3.835;129;8
562260306;;;;38,503107;-0,2344549;38.503107;-0.2344549;subestacion;;;False;0;24.6;Alicante;4.12;7;7
583151114;;;;39,1477084;-0,4273794;39.1477084;-0.4273794;subestacion;;2.0;True;5;0.0;Valencia;3.244;279;6
584796202;;;;39,632764;-0,596934;39.632764;-0.596934;subestacion;;;False;0;866.6;Valencia;3.706;180;6
609401545;SET Almussafes;Iberdrola;"66000;20000";39,2910198;-0,4178865;39.2910198;-0.4178865;subestacion;;;False;0;144.8;Valencia;4.083;180;6
619522697;SET Castalla;Iberdrola;"132000;20000";38,603781;-0,674633;38.603781;-0.674633;subestacion;;;False;0;474.2;Alicante;4.944;40;8
641310817;;;;39,4432324;-0,6719168;39.4432324;-0.6719168;subestacion;;;False;0;2549.4;Valencia;3.947;84;6
659465787;Cimentos I;;66000;39,4295316;-0,7926625;39.4295316;-0.7926625;subestacion;;;False;0;2342.8;Valencia;4.938;245;5
679403524;;;;39,4938411;-0,3772929;39.4938411;-0.3772929;subestacion;;;False;0;1024.2;Valencia;4.03;341;6
682361985;;;;38,0885826;-0,9219616;38.0885826;-0.9219616;subestacion;;2.0;True;5;0.0;Alicante;3.65;81;8
684774618;;;;38,0866748;-0,9278914;38.0866748;-0.9278914;subestacion;;2.0;True;5;0.0;Alicante;3.648;78;8
687926112;;;;37,9814771;-0,7957533;37.9814771;-0.7957533;subestacion;;;False;0;4086.7;Alicante;4.754;292;8
700566221;;;;38,224147;-0,7804806;38.224147;-0.7804806;subestacion;;;False;0;772.1;Alicante;3.993;90;8
713143707;SET Santa Pola;;"66000;20000";38,2183282;-0,5554812;38.2183282;-0.5554812;subestacion;;;False;0;1952.8;Alicante;4.385;10;8
715198218;;;;38,845432;-0,1103998;38.845432;-0.1103998;subestacion;;;False;0;861.1;Alicante;3.555;0;7
729485840;Subestación Torremendo;Iberdrola Distribución Eléctrica;"400000;220000";37,9634464;-0,8968645;37.9634464;-0.8968645;subestacion;;;False;0;10803.8;Alicante;5.144;37;8
732442284;Transformador;;;40,2454829;-0,2869631;40.2454829;-0.2869631;subestacion;;;False;0;4564.2;Castellón;4.914;158;1
753621482;;;;39,6488011;-0,8841972;39.6488011;-0.8841972;subestacion;;;False;0;418.7;Valencia;4.672;217;5
754986877;Subestació elèctrica de Patraix;Iberdrola;;39,4554991;-0,3916972;39.4554991;-0.3916972;subestacion;;;False;0;1445.3;Valencia;3.893;528;4
759394170;;;;40,0194951;-0,2796053;40.0194951;-0.2796053;subestacion;;;False;0;689.0;Castellón;2.784;268;1
761787323;;;;38,0533258;-0,6865967;38.0533258;-0.6865967;subestacion;;;False;0;566.6;Alicante;4.701;471;8
762339651;;;;39,6520714;-0,2246712;39.6520714;-0.2246712;subestacion;;;False;0;1540.1;Valencia;4.343;275;6
766872601;;;;38,9303803;-0,2608099;38.9303803;-0.2608099;subestacion;;;False;0;51.4;Valencia;3.061;2;7
772424686;;;;38,9320131;-0,2540566;38.9320131;-0.2540566;subestacion;;;False;0;447.6;Valencia;3.683;2;7
772425847;;;;38,9340588;-0,2557154;38.9340588;-0.2557154;subestacion;;;False;0;181.3;Valencia;3.375;2;7
777902448;;;;40,1184619;-0,0530324;40.1184619;-0.0530324;subestacion;;;False;0;783.8;Castellón;3.124;317;2
789683722;SET Quart;Red Eléctrica de España;220000;39,4805254;-0,5266091;39.4805254;-0.5266091;subestacion;;3.0;True;4;0.0;Valencia;3.727;290;6
789683723;SET El Oliveral;Iberdrola;"132000;20000";39,4807601;-0,5273891;39.4807601;-0.5273891;subestacion;;3.0;True;4;0.0;Valencia;3.727;289;6
798109191;;;;40,4282932;-0,2500802;40.4282932;-0.2500802;subestacion;;;False;0;6023.5;Castellón;7.821;173;1
799310221;;;;40,4307057;-0,251974;40.4307057;-0.251974;subestacion;;;False;0;6113.0;Castellón;7.223;170;1
799356857;;;;40,4331153;-0,2497455;40.4331153;-0.2497455;subestacion;;;False;0;5872.9;Castellón;7.267;176;1
799356859;;;;40,4331549;-0,2494625;40.4331549;-0.2494625;subestacion;;;False;0;5848.5;Castellón;7.267;176;1
824489349;;;;40,1238048;0,1573967;40.1238048;0.1573967;subestacion;;;False;0;1528.1;Castellón;4.189;406;2
827538474;;;;38,9675136;-0,1515148;38.9675136;-0.1515148;subestacion;;;False;0;1438.1;Valencia;4.081;73;7
831749563;;;;38,6544152;0,0311686;38.6544152;0.0311686;subestacion;;;False;0;1125.6;Alicante;5.302;41;7
845179231;;Iberdrola;400000;38,56188;-0,8619021;38.56188;-0.8619021;subestacion;;;False;0;1126.8;Alicante;4.571;73;8
868360294;;;;38,4936468;-0,7995219;38.4936468;-0.7995219;subestacion;;;False;0;431.5;Alicante;4.567;115;8
872952391;Subestación Torrevieja;Iberdrola Distribución Eléctrica;"220000;20000";37,9740604;-0,6999106;37.9740604;-0.6999106;subestacion;;;False;0;115.4;Alicante;5.578;211;8
893300473;;;;40,3383231;-0,1649181;40.3383231;-0.1649181;subestacion;;;False;0;7199.8;Castellón;6.614;348;1
900544681;;;;38,5002393;-0,8088044;38.5002393;-0.8088044;subestacion;;;False;0;534.8;Alicante;4.617;114;8
921541546;La Muela II;;400000;39,2438023;-0,9316952;39.2438023;-0.9316952;subestacion;;;False;0;7804.7;Valencia;2.125;220;5
956969495;;;;38,4986531;-0,7003655;38.4986531;-0.7003655;subestacion;;;False;0;5639.4;Alicante;3.794;17;8
958038757;;;;38,6850604;-0,4730205;38.6850604;-0.4730205;subestacion;;;False;0;378.8;Alicante;4.047;202;8
963406424;;Electra Valenciana S. A.;;39,4590418;-0,3691937;39.4590418;-0.3691937;subestacion;;;False;0;834.3;Valencia;3.979;330;6
967632943;Subestación eléctrica Sanxo Llop;;;38,9707183;-0,1678929;38.9707183;-0.1678929;subestacion;;;False;0;304.5;Valencia;3.836;72;7
972191097;CT LOS POMARES (ROM);Iberdrola;;38,3508801;-0,8934632;38.3508801;-0.8934632;subestacion;;6.0;True;1;0.0;Alicante;5.41;23;8
977211056;;;;38,7036143;-0,6342459;38.7036143;-0.6342459;subestacion;;;False;0;950.2;Valencia;3.692;23;8
977316466;;;;38,6943346;-0,6352411;38.6943346;-0.6352411;subestacion;;;False;0;1497.5;Alicante;3.592;25;8
991536125;;;;38,9312876;-0,099639;38.9312876;-0.099639;subestacion;;;False;0;941.1;Valencia;4.456;25;7
1003742277;;;;38,8479765;-0,1487876;38.8479765;-0.1487876;subestacion;;;False;0;2685.2;Alicante;3.169;1;7
1004688785;;;;40,130065;0,1547827;40.130065;0.1547827;subestacion;;;False;0;1074.0;Castellón;4.208;404;2
1004688805;;;;40,131256;0,1553341;40.131256;0.1553341;subestacion;;;False;0;952.7;Castellón;4.211;399;2
1005654416;;;;38,852442;-0,1589336;38.852442;-0.1589336;subestacion;;;False;0;2294.8;Alicante;3.226;1;7
1011349458;;;;38,7586433;-0,0396097;38.7586433;-0.0396097;subestacion;;;False;0;930.2;Alicante;4.056;5;7
1013850205;CT Hortes-2;;;38,8203109;0,0054971;38.8203109;0.0054971;subestacion;;6.0;True;1;0.0;Alicante;4.258;215;7
1013850206;;;;38,820633;0,0061373;38.820633;0.0061373;subestacion;;6.0;True;1;0.0;Alicante;4.258;216;7
1013850464;;;;38,8207361;0,004142;38.8207361;0.004142;subestacion;;6.0;True;1;0.0;Alicante;4.258;211;7
1014956327;;;;38,7544309;-0,0485317;38.7544309;-0.0485317;subestacion;;;False;0;213.9;Alicante;4.132;4;7
1017222469;;;;38,597611;-0,0539097;38.597611;-0.0539097;subestacion;;;False;0;814.5;Alicante;5.075;59;7
1020712341;;;;38,8208187;-0,0072397;38.8208187;-0.0072397;subestacion;;;False;0;187.2;Alicante;3.982;188;7
1027465330;;;;39,4411836;-0,3726584;39.4411836;-0.3726584;subestacion;;;False;0;502.9;Valencia;4.071;429;4
1031628365;;;"20000;400";40,4441241;-0,2716403;40.4441241;-0.2716403;subestacion;;;False;0;7594.2;Castellón;6.483;160;1
1037767632;;;;40,0171649;-0,2781943;40.0171649;-0.2781943;subestacion;;;False;0;440.8;Castellón;2.894;258;1
1039043344;;;;38,8521059;0,0076128;38.8521059;0.0076128;subestacion;;;False;0;60.6;Alicante;4.546;179;7
1039138075;;;;38,8606616;0,0130788;38.8606616;0.0130788;subestacion;;;False;0;66.3;Alicante;4.813;172;7
1039701692;;;;38,8494636;0,019519;38.8494636;0.019519;subestacion;;6.0;True;1;0.0;Alicante;4.614;202;7
1044085700;;;;38,8624449;0,020029;38.8624449;0.020029;subestacion;;6.0;True;1;0.0;Alicante;5.047;175;7
1044596455;;;;38,8404438;0,0976244;38.8404438;0.0976244;subestacion;;;False;0;235.4;Alicante;4.823;109;7
1049742403;;;;38,8523934;0,0240459;38.8523934;0.0240459;subestacion;;6.0;True;1;0.0;Alicante;4.741;204;7
1050282401;;;;38,8510074;0,0096443;38.8510074;0.0096443;subestacion;;;False;0;19.2;Alicante;4.533;184;7
1052488549;;;;38,8291988;0,1306633;38.8291988;0.1306633;subestacion;;;False;0;1186.6;Alicante;5.043;83;7
1065151163;;;;38,6980804;-0,4872492;38.6980804;-0.4872492;subestacion;;;False;0;452.5;Alicante;3.31;191;8
1069271937;;;;38,7094832;-0,466019;38.7094832;-0.466019;subestacion;;;False;0;512.2;Alicante;3.695;207;8
1071786942;;;;38,8359141;0,09247;38.8359141;0.09247;subestacion;;;False;0;235.1;Alicante;4.541;115;7
1073035049;;;;38,8478621;0,0280615;38.8478621;0.0280615;subestacion;;;False;0;19.4;Alicante;4.633;213;7
1073056223;;;;38,8465264;0,0173929;38.8465264;0.0173929;subestacion;;6.0;True;1;0.0;Alicante;4.518;207;7
1074934402;;;;38,0150554;-0,6858992;38.0150554;-0.6858992;subestacion;;;False;0;825.4;Alicante;5.201;253;8
1076159192;;;;38,0143977;-0,6974529;38.0143977;-0.6974529;subestacion;;;False;0;401.8;Alicante;5.217;349;8
1079212980;;;;38,8916466;-0,0486691;38.8916466;-0.0486691;subestacion;;;False;0;71.8;Valencia;4.774;23;7
1079213483;;;;38,8917022;-0,0462905;38.8917022;-0.0462905;subestacion;;;False;0;211.0;Valencia;4.774;24;7
1099759141;SET Ibi;Iberdrola;"132000;66000;20000";38,6123803;-0,5877872;38.6123803;-0.5877872;subestacion;;;False;0;692.2;Alicante;4.455;65;8
1100706857;;;;38,8536728;-0,4456963;38.8536728;-0.4456963;subestacion;;;False;0;2516.5;Valencia;3.368;47;6
1102144773;;;;39,4163849;-0,3987905;39.4163849;-0.3987905;subestacion;;;False;0;411.0;Valencia;4.187;733;4
1106299641;;;;39,4561948;-0,3472794;39.4561948;-0.3472794;subestacion;;;False;0;87.7;Valencia;3.869;269;6
1108033064;;;;38,8325868;0,1160848;38.8325868;0.1160848;subestacion;;;False;0;330.4;Alicante;4.56;92;7
1108063594;;;;38,838825;0,1030802;38.838825;0.1030802;subestacion;;;False;0;26.8;Alicante;5.004;103;7
1109136409;;;;38,7986506;0,0449672;38.7986506;0.0449672;subestacion;;;False;0;841.0;Alicante;4.201;116;7
1121246039;;;;38,9925421;-0,1670253;38.9925421;-0.1670253;subestacion;;;False;0;262.8;Valencia;4.14;74;7
1124884934;;;;39,9697698;-0,2640051;39.9697698;-0.2640051;subestacion;;;False;0;1130.7;Castellón;3.617;387;1
1125302160;;;;38,8176915;0,0201711;38.8176915;0.0201711;subestacion;;;False;0;173.4;Alicante;4.37;218;7
1125424855;;;;38,8193514;0,0176596;38.8193514;0.0176596;subestacion;;;False;0;85.8;Alicante;4.387;223;7
1125424856;;;;38,8185874;0,0189703;38.8185874;0.0189703;subestacion;;;False;0;136.9;Alicante;4.37;221;7
1125424857;;;;38,8198337;0,0167074;38.8198337;0.0167074;subestacion;;;False;0;45.3;Alicante;4.387;223;7
1125424858;;;;38,8210263;0,0153718;38.8210263;0.0153718;subestacion;;6.0;True;1;0.0;Alicante;4.287;223;7
1125424859;;;;38,819565;0,0145266;38.819565;0.0145266;subestacion;;6.0;True;1;0.0;Alicante;4.287;225;7
1125424860;;;;38,8188992;0,0156359;38.8188992;0.0156359;subestacion;;6.0;True;1;0.0;Alicante;4.287;223;7
1126598413;;;;38,6840229;-0,471517;38.6840229;-0.471517;subestacion;;;False;0;275.7;Alicante;4.047;203;8
1127376201;;;;38,8331704;0,1118581;38.8331704;0.1118581;subestacion;;6.0;True;1;0.0;Alicante;4.562;100;7
1127376202;;;;38,8334861;0,1115384;38.8334861;0.1115384;subestacion;;6.0;True;1;0.0;Alicante;4.562;100;7
1132592385;;;;38,8585029;-0,0010478;38.8585029;-0.0010478;subestacion;;;False;0;266.7;Alicante;4.587;165;7
1132592390;;;;38,8593477;-0,0003418;38.8593477;-0.0003418;subestacion;;;False;0;224.7;Alicante;4.619;165;7
1136970744;;;;38,8348293;0,0839052;38.8348293;0.0839052;subestacion;;;False;0;746.4;Alicante;4.686;125;7
1136970745;;;;38,8348145;0,0838525;38.8348145;0.0838525;subestacion;;;False;0;750.5;Alicante;4.686;125;7
1139067317;;;;38,619072;-0,5899087;38.619072;-0.5899087;subestacion;;;False;0;1048.3;Alicante;4.437;64;8
1140760522;;;;38,9233289;-0,1136411;38.9233289;-0.1136411;subestacion;;;False;0;796.4;Valencia;4.046;25;7
1140760523;;;;38,9232229;-0,1137005;38.9232229;-0.1137005;subestacion;;;False;0;792.6;Valencia;4.046;25;7
1149886610;;;;38,8176938;0,0198971;38.8176938;0.0198971;subestacion;;;False;0;153.4;Alicante;4.37;218;7
1159231386;;;;38,7983295;0,0864543;38.7983295;0.0864543;subestacion;;;False;0;2606.2;Alicante;4.718;157;7
1163972362;;;;39,0274114;-0,2142713;39.0274114;-0.2142713;subestacion;;;False;0;293.3;Valencia;3.779;53;7
1167188755;SET Fuente San Luis;"Red Eléctrica de España;Iberdrola";"220000;132000;20000";39,43923;-0,3734753;39.43923;-0.3734753;subestacion;;;False;0;278.9;Valencia;4.071;454;4
1169740285;Subestación Torrevieja;Iberdrola Distribución Eléctrica;"220000;20000";37,9736348;-0,6996374;37.9736348;-0.6996374;subestacion;;;False;0;167.6;Alicante;5.616;208;8
1175003123;;;20000:400;38,9488908;-0,4575019;38.9488908;-0.4575019;subestacion;;;False;0;1440.8;Valencia;3.022;313;6
1180013992;SET Parque Eólica Losilla;;132000;39,0295359;-1,1311395;39.0295359;-1.1311395;subestacion;;;False;0;3382.6;Valencia;6.417;23;5
1184331878;;;;37,9208941;-0,7334135;37.9208941;-0.7334135;subestacion;;;False;0;1842.7;Alicante;5.2;107;8
1191269658;SET d'Aqueria-Muro;;"66000;20000";38,7928671;-0,4234711;38.7928671;-0.4234711;subestacion;;;False;0;1477.6;Alicante;3.464;92;6
1203129733;;;;38,8995099;-0,0839515;38.8995099;-0.0839515;subestacion;;3.0;True;4;0.0;Valencia;4.438;31;7
1206584099;;;;38,8354999;0,0968036;38.8354999;0.0968036;subestacion;;;False;0;36.8;Alicante;4.518;111;7
1218710266;;;;38,9709198;-0,1538619;38.9709198;-0.1538619;subestacion;;;False;0;1063.1;Valencia;4.071;69;7
1218710270;;;;38,9748695;-0,1461899;38.9748695;-0.1461899;subestacion;;;False;0;1400.6;Valencia;4.279;67;7
1222459635;;;;39,901826;-0,0837933;39.901826;-0.0837933;subestacion;;;False;0;123.6;Castellón;3.71;642;2
1222459687;;;;39,9121528;-0,0883549;39.9121528;-0.0883549;subestacion;;;False;0;305.1;Castellón;3.672;892;3
1222499475;;;;39,9118848;-0,0328055;39.9118848;-0.0328055;subestacion;;2.0;True;5;0.0;Castellón;3.851;427;2
1225242630;;;;39,4382244;-0,4301181;39.4382244;-0.4301181;subestacion;;;False;0;269.7;Valencia;4.067;584;4
1228088131;;;;39,4364229;-0,4224343;39.4364229;-0.4224343;subestacion;;;False;0;150.0;Valencia;4.108;613;4
1232042599;;Adif;;38,7098403;-0,4693482;38.7098403;-0.4693482;subestacion;;;False;0;690.3;Alicante;3.59;201;8
1236330923;;;;39,2483922;-0,9277136;39.2483922;-0.9277136;subestacion;;;False;0;7262.5;Valencia;3.698;233;5
1236351096;Hervideros;;66000;39,231019;-1,0934077;39.231019;-1.0934077;subestacion;;;False;0;1128.0;Valencia;3.221;105;5
1236351102;;;;39,0694025;-1,0468363;39.0694025;-1.0468363;subestacion;;;False;0;1365.9;Valencia;3.722;102;5
1236353944;;;132000;39,2378265;-1,1320957;39.2378265;-1.1320957;subestacion;;;False;0;3270.2;Valencia;5.744;67;5
1236557052;Benagéber;Iberdrola;66000;39,7258218;-1,0989536;39.7258218;-1.0989536;subestacion;;;False;0;5229.8;Valencia;3.76;24;5
1236557055;Domenco;;66000;39,7044178;-0,9480428;39.7044178;-0.9480428;subestacion;;;False;0;908.3;Valencia;3.985;164;5
1236568590;Bulgara;;66000;39,6051874;-0,7841028;39.6051874;-0.7841028;subestacion;;2.0;True;5;0.0;Valencia;3.427;49;5
1237569116;;;;40,2941311;-0,2939918;40.2941311;-0.2939918;subestacion;;;False;0;521.6;Castellón;6.941;125;1
1240973268;;;;39,8667143;-0,1205626;39.8667143;-0.1205626;subestacion;;;False;0;1215.8;Castellón;3.662;485;2
1241022928;;;;39,8624615;-0,1410927;39.8624615;-0.1410927;subestacion;;;False;0;373.2;Castellón;3.529;525;2
1241022935;;;;39,8647573;-0,1418585;39.8647573;-0.1418585;subestacion;;;False;0;192.6;Castellón;3.535;527;2
1245346919;;;;39,4325254;-0,4284083;39.4325254;-0.4284083;subestacion;;;False;0;276.2;Valencia;4.153;602;4
1245359269;;;;39,434985;-0,4262962;39.434985;-0.4262962;subestacion;;;False;0;0.5;Valencia;3.998;604;4
1245359271;;;;39,4318206;-0,4225568;39.4318206;-0.4225568;subestacion;;;False;0;199.4;Valencia;4.071;668;4
1245359272;;;;39,4317969;-0,4224899;39.4317969;-0.4224899;subestacion;;;False;0;197.0;Valencia;4.071;670;4
1245359279;;;;39,4330084;-0,4260565;39.4330084;-0.4260565;subestacion;;;False;0;218.0;Valencia;3.998;622;4
1245361858;;;;39,4324296;-0,4239843;39.4324296;-0.4239843;subestacion;;;False;0;242.8;Valencia;3.998;647;4
1245917252;;;;39,4318031;-0,4354331;39.4318031;-0.4354331;subestacion;;;False;0;489.6;Valencia;4.07;578;4
1246088654;;;;39,4368622;-0,4268872;39.4368622;-0.4268872;subestacion;;;False;0;128.1;Valencia;4.125;584;4
1246468394;;;;39,4410288;-0,4250291;39.4410288;-0.4250291;subestacion;;;False;0;9.1;Valencia;4.172;572;4
1247759560;;;;39,4389237;-0,4351182;39.4389237;-0.4351182;subestacion;;;False;0;168.8;Valencia;4.08;577;4
1254058419;;;;39,4354177;-0,4401065;39.4354177;-0.4401065;subestacion;;;False;0;218.6;Valencia;4.14;582;4
1254299397;;;;39,4326431;-0,4205508;39.4326431;-0.4205508;subestacion;;;False;0;8.1;Valencia;3.916;675;4
1254966414;;;;39,8112723;-0,8874038;39.8112723;-0.8874038;subestacion;;;False;0;6415.5;Valencia;5.948;40;5
1255214323;;Adif;;39,5368427;-1,1706042;39.5368427;-1.1706042;subestacion;;;False;0;419.9;Valencia;4.96;120;5
1255217198;;;;39,492385;-1,0998314;39.492385;-1.0998314;subestacion;;;False;0;691.7;Valencia;4.527;186;5
1256133147;;;;39,2812766;-0,4221245;39.2812766;-0.4221245;subestacion;;;False;0;571.2;Valencia;4.043;172;6
1256133186;;;;39,2818865;-0,4211896;39.2818865;-0.4211896;subestacion;;;False;0;467.2;Valencia;3.98;174;6
1256688092;;;;39,2829684;-0,4195108;39.2829684;-0.4195108;subestacion;;;False;0;281.9;Valencia;3.98;175;6
1256941211;SET Central Hidroeléctrica de Cirat;;"132000;66000";40,0583603;-0,4491837;40.0583603;-0.4491837;subestacion;;;False;0;533.4;Castellón;1.812;279;1
